 Size,ListAge,Board,Female,Balance,Liquid,AssetGrowth,Cashflow,StrategyTarget,Management,AdvocacyTrain,Technology,CEP
21.58,9,13,3.57,0.4795,4.31046,1.063707,0.092401,28,0,0,6,727207.5846
20.78,9,11,0,0.0934,0.65295,-0.074267,0.043252,8,0,0,4,2113021.866
24.51,7,13,3.57,0.0288,0.910689,0.305812,0.025699,14,0,0,13,22936623.45
20.66,4,9,3.85,0.3745,1.31254,0.182761,0.107615,3,0,0,19,5111817.807
22.48,11,13,3.85,0.3007,1.101096,0.559681,-0.055141,6,0,0,24,3381295.324
22.28,2,15,22.22,1.5822,0.471195,0.1365,0.074553,10,0,0,5,4286723.835
23.05,11,9,0,0.1065,0.542287,0.12256,0.04583,11,1,0,1,25328989.76
21.58,1,11,9.52,0.1691,1.969243,0.052915,0.092401,17,0,0,11,5710149.018
21.58,1,10,17.39,0.3635,0.629727,-0.181007,0.092401,7,0,0,11,2576183.832
23.59,11,9,0,0.0544,0.923214,0.377196,0.074983,12,1,0,21,4582231.213
23.02,8,6,10,0.0678,1.1142,0.04029,0.232982,6,0,0,7,22039703.15
22.27,8,9,0,0.0182,1.381227,0.737942,0.102795,20,1,1,10,3727066.5
22.49,7,9,0,0.634,0.402176,-0.190458,0.103374,0,0,0,6,461765.0152
22,8,11,18.52,0.7282,0.200119,0.074239,0.03615,0,0,0,236,68287.53765
21.78,4,8,14.29,0.552,3.056989,-0.390919,-0.040302,6,0,0,10,4474379.413
23.13,8,7,6.25,0.0083,0.591505,0.730592,-0.021356,9,0,0,4,4025612.689
21.67,8,9,5.56,0.8288,0.708856,0.173895,0.070227,5,1,0,16,3763719.507
21.52,8,9,10,0.1103,0.707996,0.15113,0.055138,7,0,0,5,5945691.769
22.33,6,11,4.17,0.1383,4.064933,0.54716,-0.013825,8,0,1,20,3426830.9
21.02,5,11,20,0.1122,1.277561,0.079877,-0.012497,9,1,0,20,2834135.777
21.58,7,9,22.22,0.2478,1.0362,-0.075803,0.092401,2,1,0,4,7768474.12
21.09,7,11,6.67,0.0228,4.744325,-0.040996,0.045569,14,0,0,10,5023821.835
20.36,7,9,19.05,1.003,1.941618,0.070051,0.101821,4,0,0,16,4747484.666
21.96,5,9,11.11,0.3092,0.814511,0.201088,0.017792,16,1,0,29,4435593.383
23.22,6,11,10.53,0.1342,0.709616,0.176252,-0.016603,13,0,0,13,23106234.51
22.7,12,9,6.25,0.4551,0.615096,0.405812,0.087285,19,2,1,5,2138014.607
20.98,7,9,21.05,0.1594,1.235786,-0.005101,0.163752,0,0,0,2,294376.9575
21.61,12,9,21.05,0.8576,4.176023,0.646879,0.157239,0,1,0,12,2850879.186
21.93,7,8,19.23,0.9354,0.333939,0.237418,0.058023,0,0,0,181,41367.55337
23.61,1,15,6.67,0.0108,0.776702,-0.001592,0.076279,8,0,0,13,22238111.54
23.61,1,9,16.67,0.6427,1.323437,0.132207,0.076279,13,0,0,6,24933499.77
21.89,9,5,14.29,0.0244,0.972422,0.08729,0.121066,18,5,0,11,5881076.28
21.56,9,9,33.33,0.1498,1.96357,0.248687,-0.06974,4,0,0,7,436615.1755
21.23,13,9,7.69,0.1217,1.396486,-0.300335,0.016532,0,0,0,1,270229.8668
21.76,16,9,5.88,1.9514,0.735633,0.050952,0.126359,14,3,2,9,2917779.874
21.59,15,9,21.05,0.1537,1.689725,0.165367,0.07046,0,0,0,4,3708958.554
21.45,13,9,28.57,0.2626,0.630253,0.007967,0.035523,2,0,0,6,42682.97109
20.78,13,8,20,1.4407,1.583377,0.181814,0.006201,5,0,0,8,713193.7725
24.75,13,9,0,0.9474,0.570327,0.023257,0.013178,11,0,0,15,5428771.145
22.05,13,9,16.67,0.5486,0.214407,-0.057197,0.018587,4,1,0,10,3298726.756
23.67,10,9,7.69,1.2429,53.450092,0.010015,0.035624,0,0,0,4,4291450.761
22.59,12,9,25,0.3128,0.898823,0.415215,-0.174508,1,0,0,3,3421202.346
21.79,12,8,7.69,0.9674,0.828113,-0.253457,0.054171,27,0,0,30,2883729.164
20.38,12,7,11.76,0.0569,0.563529,-0.093083,-0.00762,4,1,0,10,6152803.968
22.97,12,11,8,0.802,1.558011,0.173098,0.123725,6,0,0,1,7459833.501
22.99,11,13,4.17,0.1046,1.153755,0.303449,0.070861,16,0,0,12,2209957.941
24,11,11,7.69,0.0486,1.026821,0.225426,0.072935,4,0,0,13,2238193.579
22.72,10,5,0,0.0593,0.770092,-0.071159,0.218452,4,0,0,6,3105171.004
21.59,10,13,4.35,0.4578,3.584221,0.496912,0.07046,24,0,0,6,803248.7723
20.86,10,10,5.26,0.0376,0.577344,0.083702,0.036908,14,0,0,11,1946215.039
22.72,9,11,10.53,0.1165,1.034675,0.076993,0.065986,0,0,1,14,2207039.797
21.78,9,9,8.33,0.0571,1.725362,0.186395,-0.034798,2,0,0,11,2181755.31
20.98,5,9,5.56,0.3685,1.195139,0.38414,-0.002037,0,0,0,39,4008963.504
23.42,4,11,17.65,2.3797,0.0747,0.212585,0.04593,7,0,0,3,1885048.964
22.74,3,13,25,1.5704,0.45972,0.578038,0.140462,7,0,0,18,3132550.478
21.13,2,11,9.09,0.146,1.718476,0.109064,0.273187,7,0,0,7,3637209.758
20.84,2,4,0,0.1372,1.016645,0.191932,0.017925,9,0,0,3,2197949.951
21.59,8,9,22.73,0.2169,0.462005,-0.237125,0.07046,4,0,0,8,2977806.991
21.44,2,9,10.71,0.8063,0.975004,1.306924,0.009358,0,0,0,10,2235923.34
21.59,1,9,11.76,0.4315,6.280676,0.053898,0.07046,11,0,0,7,3222112.909
21.59,1,8,11.76,1.5539,13.527296,0.014364,0.07046,3,4,0,22,4406387.262
24.48,8,13,4.55,0.0149,1.128286,-0.021805,0.064825,18,0,0,10,13868226.87
22.26,12,9,17.65,0.0964,0.93057,-0.132124,0.149683,5,0,0,13,3160237.313
23.69,12,9,0,0.0878,1.525893,0.104652,0.069554,31,7,2,27,3217413.227
21.5,12,9,11.11,0.6318,0.523019,0.112066,0.105374,8,0,0,11,1511113.066
22.59,12,13,3.57,0.2953,1.254232,0.119243,-0.034264,58,0,1,26,2524303.605
22.72,12,9,26.32,1.4385,0.5796,0.111518,0.097278,19,0,0,5,1444265.439
23.07,12,9,5.56,0.1504,0.50159,0.020453,0.01743,16,7,0,30,16477305.81
21.31,11,10,9.52,1.1564,0.353734,-0.02131,0.034037,0,0,0,1,88898.88468
22.88,9,9,0,0.0611,2.576861,0.851785,0.064829,18,1,0,10,3693198.185
22.13,5,8,15.79,0.5121,1.385517,0.41129,-0.039826,8,0,0,4,3308871.732
23.22,9,7,6.67,0.016,0.593231,0.094888,0.022385,15,0,0,5,2985332.51
21.65,9,9,11.76,0.3384,0.456538,-0.024238,-0.005804,2,0,0,7,2498734.35
23.98,9,16,8.33,0.0174,0.729475,-0.055442,0.052793,12,0,0,2,15434011.56
21.79,8,9,0,0.101,0.606447,0.117965,0.050762,35,0,0,8,1286106.475
22.05,9,9,10,0.1078,1.3017,0.701153,0.020764,1,0,0,7,3989246.098
22.88,8,9,23.53,0.1804,0.997801,0.156726,0.01002,6,1,0,4,2503631.607
22.39,7,9,0,0.5122,0.666471,0.35955,0.02062,0,0,0,5,578465.9973
22.04,9,11,18.52,0.9195,0.209605,0.038197,0.06577,3,0,0,249,91314.4344
21.1,8,11,6.67,0.2783,4.312081,0.009222,0.103328,18,0,0,17,3448437.987
20.36,8,9,16.67,1.0428,2.413013,0.00119,0.066885,4,0,0,16,3759291.105
22.1,8,8,5.88,0.3675,0.429013,0.150504,0.054283,24,1,0,18,3163515.425
22.72,5,10,8.82,0.0567,0.559734,-0.146445,0.097278,15,0,0,9,1182207.212
22.4,7,10,5,0.1028,3.23062,0.068779,0.021563,24,0,1,28,2114059.191
20.71,6,11,17.39,0.0909,2.74908,-0.269083,-0.038262,6,1,0,17,2178594.949
21.23,7,15,4.17,1.9822,0.274507,0.008112,0.105638,9,0,0,1,2197121.92
22.6,7,12,28,0.0283,0.853051,-0.006979,0.134637,14,0,0,20,1518074.285
23.26,7,9,10,0.1163,0.62601,0.037508,0.004617,14,0,0,12,15112632.55
21.93,16,11,5.26,1.0261,0.710116,0.407871,0.057592,13,1,0,11,1460710.613
23.02,16,10,10.53,0.0596,0.433006,0.616628,0.082533,13,0,0,9,1871965.866
23.01,13,9,6.25,0.4977,1.060197,0.366424,0.008641,17,2,2,5,1151132.366
23.83,15,12,0,0.0505,0.23615,-0.118595,0.087368,24,0,0,3,1336618.606
25.21,13,9,19.05,0.0661,0.35884,0.197517,0.068343,33,0,1,10,1455798.495
21.71,13,9,21.05,0.8161,3.929153,0.10819,0.007285,5,1,0,14,2566022.381
21.09,5,9,6.25,0.379,0.373958,0.054552,0.091052,10,0,1,6,1732498.972
21.33,5,12,4,0.394,0.400389,0.202641,0.144117,28,0,0,6,1401446.55
23.43,2,15,3.57,0.0181,0.787535,0.087999,0.065761,5,3,0,12,15017204.86
23.49,2,9,14.29,0.6508,1.101584,0.285191,-0.065182,36,7,3,20,15680791.13
21.94,10,5,14.29,0.0257,0.668796,0.050152,-0.004338,14,3,2,9,6807110.613
21.9,10,9,33.33,0.0447,2.021247,0.409434,0.015664,4,0,0,8,670680.8399
21.21,14,9,7.14,0.1463,1.28712,-0.024038,0.041034,0,0,0,1,351705.2737
21.61,17,9,5.88,1.6265,0.857001,-0.138119,0.149811,13,3,2,7,3162413.273
21.71,16,9,22.22,0.0558,2.193551,-0.030008,0.067907,7,0,0,5,3755067.561
23.77,10,11,5.56,0.9109,0.515987,0.065941,0.029281,12,0,0,20,7554732.086
22.03,14,9,20,0.43,0.223396,-0.019379,0.055578,8,1,0,20,3518566.57
23.77,10,9,7.69,1.1453,29.712907,0.056544,0.029281,0,0,0,3,11620547.52
22.46,13,9,23.53,0.0811,0.773354,-0.122404,0.044296,5,0,0,3,3893408.6
22.02,13,7,7.69,0.5257,1.445951,0.259338,0.059793,17,0,1,19,3080606.197
20.39,13,7,11.76,0.1116,0.610392,0.00785,0.033059,2,1,0,13,7210249.1
23.09,13,11,8,0.8497,1.570732,0.123373,0.222525,12,0,0,2,6792167.285
23.2,12,13,3.57,0.058,1.366203,0.227042,-0.022657,16,0,0,16,2791298.389
24.2,12,11,10.71,0.0499,0.965519,0.217012,-0.01302,2,0,0,7,2801283.518
22.71,11,5,0,0.0428,1.306109,-0.00695,-0.054675,0,1,0,7,3218022.852
22.14,11,13,4.55,0.3504,2.740156,-0.017904,0.002625,24,0,0,6,1413599.863
21.71,9,9,7.14,0.0313,0.573644,-0.024168,0.067907,12,0,0,11,1995726.677
23.15,10,11,13.64,0.0784,1.084626,0.530918,0.019481,11,0,0,20,2997139.584
21.99,10,9,12,0.124,1.401202,0.227033,0.033212,2,0,0,9,3229560.986
21.34,6,9,9.09,0.4243,1.058714,0.427604,0.008847,6,0,1,38,4121254.61
23.49,5,11,16.67,2.3744,0.448886,0.076608,0.081162,7,0,1,2,2833569.434
22.99,4,13,22.22,1.8659,0.676721,0.292999,0.084863,24,0,0,44,3709955.654
21.19,3,10,9.09,0.1387,1.344373,0.060822,0.068879,9,0,0,8,3809177.733
21.01,3,9,5.26,0.0499,0.905252,0.18231,-0.084756,6,0,0,3,2869929.677
21.71,9,8,19.23,0.2333,0.568462,-0.121833,0.067907,4,0,0,5,2725880.984
21.61,3,12,8.33,0.7583,0.934454,0.186206,-0.070996,7,0,1,12,3044427.89
20.46,2,9,15.79,0.4626,3.143967,0.129471,0.106049,6,0,0,19,3186021.554
20.64,2,9,18.18,1.5191,5.084229,0.059605,0.09545,4,5,0,17,4042588.734
21.71,1,7,20,2.1491,9.10266,0.11288,0.067907,7,0,0,15,4491285.781
24.46,9,13,12.5,0.0273,1.036753,-0.021076,0.05208,8,2,0,3,18026357.1
22.25,13,9,17.65,0.0915,0.876859,-0.012629,0.070592,16,0,0,14,3472531.846
23.92,13,8,0,0.1143,0.768048,0.252716,0.062179,30,11,1,37,3693414.234
21.61,13,9,10,0.7529,0.521367,0.120047,0.070771,4,0,0,5,1892483.855
22.9,13,13,0,0.3117,1.531214,0.359875,0.145963,36,0,0,20,5085982.093
21.58,13,9,25,2.1541,0.823682,0.325831,0.082041,11,0,0,5,1784482.111
23.21,13,9,5.56,0.0886,0.474224,0.142887,0.01422,26,2,0,29,21298969.26
22.81,12,11,12.9,1.1355,0.305373,0.236765,0.075807,0,0,0,1,116460.0187
22.98,10,9,0,0.0255,3.139517,0.10407,0.011017,15,1,2,13,2699822.043
23.63,10,11,9.52,0.4154,0.469441,0.086218,0.141902,0,0,0,7,2170381.416
21.92,6,8,13.33,0.5437,1.12523,-0.189286,-0.03189,15,0,1,4,3402223.275
23.29,10,5,11.11,0.0049,0.846177,0.070341,0.012417,1,0,0,5,3263364.893
21.71,9,9,11.76,0.2994,0.584736,-0.020431,0.067907,1,1,0,8,2681441.684
24.14,10,15,10.71,0.0135,0.883792,0.167915,0.033448,12,0,0,5,19256080.81
22.01,9,9,0,0.2362,1.022206,0.126135,0.117579,29,0,1,4,1793869.281
22.28,10,9,5.26,0.0295,0.909069,0.254127,0.008347,2,0,0,37,4289954.911
23.06,9,9,23.53,0.149,1.047314,0.189121,-0.089877,8,0,0,7,3229745.254
22.58,8,9,10,0.4881,0.531234,-0.110978,-0.0128,0,0,0,6,664645.1156
22,10,11,21.43,0.8307,0.262559,-0.034359,0.140435,2,1,0,116,48274.04921
21.13,9,11,6.67,0.2595,4.172009,0.031293,0.03024,11,0,1,9,3958332.323
20.45,9,9,9.52,1.377,2.415747,0.097587,0.087918,19,0,0,21,3954088.173
21.71,7,9,15,0.2402,0.624794,0.104714,0.067907,21,2,0,20,3555896.748
20.58,6,9,6.25,0.0959,0.637251,-0.146342,0.16759,7,0,0,6,1568658.471
22.43,8,11,5.26,0.0576,1.934235,0.034777,-0.055173,18,1,3,29,2857247.928
20.98,7,11,18.18,0.21,1.668531,0.314043,-0.232556,7,1,1,32,2806565.442
21.24,8,15,4.17,1.8885,0.260777,0.010603,0.098246,4,0,0,0,2491771.169
22.77,8,11,22.22,0.03,1.036647,0.181884,0.129018,10,0,0,18,2025646.609
23.22,8,9,6.67,0.0691,0.585067,-0.033234,0.069904,7,0,0,12,18999475.1
22.01,17,11,9.52,1.1466,0.411049,0.085971,0.094873,4,0,1,14,1816567.871
23.02,17,11,10,0.0523,0.395931,0.008632,0.066312,9,0,0,14,2553212.901
23.26,14,9,5.88,0.414,0.893002,0.278561,0.023329,35,1,1,6,1778630.721
23.88,16,12,0,0.0483,0.342399,0.055097,0.114829,29,0,0,3,1770213.457
25.33,14,9,26.32,0.072,0.324844,0.137923,0.057079,50,0,2,25,1775313.557
22.06,14,9,20,0.8078,1.980152,0.415756,0.088019,4,0,0,13,3539612.294
21.4,6,12,13.04,0.2868,0.453844,0.07301,0.177708,11,0,0,1,1831175.439
23.64,3,15,3.23,0.0093,0.890337,0.238697,0.037465,9,2,0,11,18235511.83
23.84,3,9,15.79,0.6401,1.181645,0.400187,-0.130784,26,0,2,10,18585370.73
22.81,12,7,22.22,0.2044,2.065149,0.235969,0.075807,2,0,0,21,1763398.459
21.86,11,5,13.33,0.0208,0.468131,-0.079321,0.047625,19,2,0,8,7777353.861
21.88,11,9,33.33,0.0249,2.394849,-0.020818,0.012226,0,0,0,4,1055725.01
21.58,18,9,11.11,1.5175,0.682839,-0.026971,-0.002448,23,4,1,15,3626444.46
21.86,17,9,21.05,0.0738,0.939497,-0.305173,0.062692,10,1,0,10,4404481.237
24.17,15,11,5.26,0.9158,0.611698,-0.547402,0.084827,14,0,0,15,3818264.413
22.05,15,9,20,0.4354,0.328328,0.019407,0.042472,14,0,0,14,4196740.999
22.52,14,9,25,0.0826,0.832433,0.059807,0.039249,32,0,0,7,5660959.22
22.07,14,7,4.17,0.5656,1.568522,0.055582,0.0886,36,0,1,23,3915381.105
20.43,14,7,11.76,0.0682,0.733953,0.042376,0.015671,6,1,0,18,8595972.65
24.1,14,11,10.42,1.1339,1.206299,0.177046,0.04765,8,0,0,5,10120865.16
23.42,13,11,0,0.0332,0.877244,0.25125,0.073335,22,1,0,21,36470256.45
23.45,12,8,17.24,0.1631,0.702752,0.480624,0.109697,12,0,0,5,2647141.425
24.14,13,11,13.04,0.1576,0.934014,-0.091446,0.061714,5,0,0,15,36974172.05
22.94,12,5,0,0.0236,1.079663,0.263124,0.098151,22,1,0,7,4287653.003
22.32,12,8,21.05,0.6197,0.791541,0.051569,0.04184,9,0,0,8,2253038.639
22.19,12,12,3.85,0.2792,2.67013,0.053148,0.038929,29,3,2,8,2241274.344
21.86,7,9,14.29,0.0397,0.603209,0.468606,0.062692,29,0,0,9,3050618.711
23.53,11,11,10,0.0782,0.928741,0.460161,0.016621,18,0,0,19,39024604.93
22.24,11,9,12.5,0.0889,2.0601,0.292315,-0.054144,4,0,0,8,41887775.19
21.76,7,9,7.69,0.4131,1.130933,0.520569,0.04414,3,0,0,59,4890219.173
23.46,6,11,18.18,1.9647,0.122164,-0.027294,0.059356,11,0,0,4,3151226.995
21.74,5,9,22.22,0.2725,1.247555,0.197664,0.099352,26,4,1,17,1107399.652
23.45,5,13,24.14,0.8828,1.441722,0.580191,0.169204,39,0,1,39,4521109.429
21.27,4,9,9.09,0.1336,1.823863,0.088076,0.074187,21,0,1,5,5037571.751
20.8,4,9,5,0.0772,0.560276,-0.186695,-0.014264,6,0,0,3,31802367.71
21.86,7,8,27.27,0.2445,0.431938,-0.061597,0.062692,10,0,0,14,3487329.781
21.73,4,11,8.33,0.7025,0.727594,0.126287,0.012062,5,0,0,16,38545031.7
21.17,3,8,16,0.3711,2.507961,0.073655,0.024528,0,0,0,6,2377661.063
20.41,3,9,12.5,0.4695,2.960117,-0.045735,0.022189,20,0,0,13,3872262.9
20.97,3,9,17.65,1.4758,4.762944,0.402435,0.043845,2,3,1,22,4494181.774
21.61,2,9,13.64,0.4117,1.247296,0.570465,0.050977,13,0,0,8,2108627.21
21.86,1,11,13.33,2.7768,0.614359,0.173611,0.062692,19,0,0,12,4102553.117
22.62,1,8,11.54,1.1026,33.296815,0.100527,0.027667,0,0,0,25,58931517.81
22.18,1,9,0,1.0984,5.001758,0.029496,0.0538,0,2,0,3,2468262.563
21.86,1,9,11.76,0.1915,6.191097,0.069673,0.062692,4,0,0,7,8831825.41
21.86,1,9,28.57,0.4988,8.821887,0.120797,0.062692,0,2,0,25,6074831.329
21.86,7,9,12.5,0.629,1.449793,1.111673,0.062692,0,0,0,6,4208360.127
20.09,2,7,18.75,1.8822,7.204351,0.132941,0.023654,9,0,0,22,5095674.399
24.63,10,14,13.64,0.0503,0.967364,0.172871,0.067768,7,1,0,3,8122955.129
22.22,14,9,22.22,0.0502,0.930326,-0.025745,0.047003,30,0,0,18,4244985.192
24.02,14,9,0,0.1499,0.815134,0.107986,0.005603,7,12,1,15,4377779.084
21.63,14,9,9.52,0.7155,0.475352,0.023325,0.070148,2,0,0,5,2217654.76
23.41,14,14,0,0.3011,2.039233,0.675465,0.221604,27,1,0,16,120313182.7
21.78,14,9,21.05,1.8835,0.713286,0.228633,0.048248,2,0,0,1,1922285.418
23.32,14,9,5.88,0.1157,0.414247,0.117895,0.060337,24,1,0,14,9527091.095
21.62,13,11,13.79,1.136,0.191621,0.108027,0.048972,1,0,0,3,141434.5798
23.04,11,9,0,0.0356,1.181739,0.056058,0.040122,10,1,0,9,3586905.425
23.77,11,11,10,0.4191,0.469707,0.151044,0.084264,9,0,0,9,2174253.845
21.88,7,8,13.33,0.5637,1.112214,-0.038817,-0.048654,18,0,0,4,4073766.557
23.52,11,7,11.11,0.0086,0.577722,0.11666,0.034886,8,0,0,4,4181830.319
21.86,7,9,12.5,0.2222,1.00034,0.097045,0.062692,5,1,0,11,3402374.363
24.52,11,14,11.11,0.0106,0.834923,0.467385,0.063612,20,3,0,14,8478654.901
22.36,10,10,0,0.2685,0.651976,0.421877,0.087152,10,0,0,6,1921004.804
22.54,11,9,5.26,0.0352,0.547144,0.303246,-0.006521,21,0,0,25,5534534.683
22.95,10,9,16.67,0.1922,0.786136,-0.098888,0.022452,6,1,0,5,39132429.98
22.62,8,9,12.5,0.3366,0.530107,-0.091417,0.027667,0,0,0,3,8956967.229
22.19,11,11,21.43,0.7647,0.293918,0.20306,0.122326,17,1,0,232,44057.96373
21.22,10,11,6.67,0.2727,3.108929,0.095914,0.022586,7,0,0,11,5277308.172
20.65,10,9,13.04,1.3044,2.22508,0.213603,0.031962,2,0,0,9,4754681.804
22.24,8,9,18.75,0.2771,0.563815,0.029739,0.074763,43,0,2,26,4341767.176
22.51,8,9,10,0.14,0.945831,0.339116,0.132091,10,2,0,8,2600118.062
22.73,8,9,7.41,0.1045,1.131775,0.129422,-0.065402,11,0,0,14,2513354.511
20.62,7,9,6.67,0.1069,0.537788,0.033872,0.126368,5,0,0,5,1725390.867
22.51,9,10,3.7,0.0843,1.598384,0.079306,0.018771,21,1,6,28,39535670.96
21.36,8,11,19.05,0.1437,1.843906,0.470644,-0.124753,8,0,0,24,35161919.33
21.17,9,15,4,1.9426,0.235239,-0.069819,0.068414,2,0,0,0,2109811.833
22.74,9,11,22.73,0.036,1.300889,-0.029901,-0.040436,8,0,0,16,2240673.243
22.64,9,9,20,0.0313,1.60054,0.087227,0.041509,0,0,0,6,2881771.238
23.29,9,9,6.25,0.1082,0.694599,0.068623,0.076108,20,0,0,11,8246628.507
22.05,18,11,18.18,1.0159,0.423755,0.039156,0.130746,8,0,1,9,1997732.011
23.33,18,11,10,0.0916,0.797197,0.351194,0.069404,0,0,0,18,2860090.164
22.18,9,6,23.08,0.1856,0.046818,-0.326435,0.0538,2,0,0,4,1750140.846
22.18,9,9,22.22,0.2029,0.268768,-0.161034,0.0538,0,0,0,3,4145629.399
22.89,15,9,0,1.3052,0.880657,0.341965,0.067403,13,0,0,10,2551413.866
23.37,15,9,11.76,0.4439,0.682504,0.12054,0.019665,39,1,2,5,2339104.888
22.43,14,9,16.13,0.247,0.705338,0.162473,-0.014244,18,0,0,4,807722.3988
23.98,17,12,0,0.09,0.284481,0.095885,0.092894,37,0,0,8,1957753.683
20.41,16,7,16.67,1.7254,10.587736,0.255062,-0.020069,7,0,0,3,1926821.833
25.52,15,9,25,0.1227,0.492536,0.195575,0.053164,21,0,0,5,1859145.69
22.67,15,9,20,0.7601,2.932362,0.851338,0.055376,8,0,0,20,37251866.07
21.89,7,11,8.33,0.7294,0.625604,0.036282,0.066868,3,0,0,9,2335638.16
21.48,7,13,8,0.2587,0.416185,0.086754,0.151233,3,0,0,2,2020165.905
23.68,4,15,3.57,0.0404,1.081035,0.034726,0.043888,11,4,0,28,7971892.187
24.02,4,8,10.53,0.7079,0.760303,0.193308,0.019909,10,1,0,2,7885640.03
23.02,1,7,17.65,0.1842,1.863735,0.098145,0.062606,9,0,1,29,1675259.259
21.77,7,5,18.75,0.0605,0.552829,0.014426,0.055785,16,1,0,11,8185161.145
21.56,19,9,15.79,1.5175,0.787692,-0.022432,0.03856,19,4,1,16,4550625.019
21.77,18,9,16.67,0.0868,1.619716,0.061352,0.055785,7,0,0,16,5752929.706
22.01,16,9,18.18,0.1881,1.150659,-0.094469,0.052055,21,0,0,13,5087686.327
23.02,15,9,29.41,0.1576,0.996022,0.417866,0.094533,38,0,0,11,7248464.783
22.22,15,7,2.86,0.7552,1.593469,0.156705,0.087137,32,0,1,21,4910410.204
23.3,15,7,10.71,0.0084,0.573137,0.04746,0.091837,5,0,0,10,3012985.55
24.47,15,11,11.11,1.1333,1.215673,0.444954,0.050634,4,0,0,7,10108446.44
23.66,14,11,3.45,0.0468,0.510767,0.233601,0.062675,26,0,0,16,39215779.92
23.68,13,8,27.27,0.1085,0.560878,0.248833,0.021419,10,0,0,6,3175774.563
24.18,14,11,16,0.163,0.991499,0.039488,0.078986,21,0,0,19,39750244.48
23.27,13,5,0,0.0273,0.84548,0.385191,-0.060456,21,1,0,8,5425549.981
22.31,13,8,20,0.574,0.684817,-0.009732,0.054903,36,0,0,13,2781676.142
22.37,13,13,4.17,0.2617,3.483129,0.198386,0.080758,23,3,3,10,13206119.14
21.77,7,9,13.33,0.0652,0.599576,0.26189,0.055785,27,0,0,6,2233880.13
23.88,12,10,3.85,0.0828,0.836014,0.417045,0.016715,6,0,0,18,40765629.09
22.26,12,9,13.64,0.0511,1.87342,0.013374,0.012432,5,0,0,9,42086673.47
22.26,8,9,4.76,0.4207,1.02932,0.644329,-0.094276,9,0,0,28,5926014.719
23.49,7,11,18.52,1.9337,0.146708,0.02783,0.094297,13,0,0,2,3206392.874
21.91,6,9,22.22,0.1838,0.473579,0.18048,0.057346,65,6,2,26,1094963.501
23.81,6,13,25,0.8828,0.520687,0.434417,0.038671,50,0,1,47,5592396.165
21.27,5,9,14.29,0.1704,2.026461,0.003406,0.082755,25,0,0,5,6072947.029
22.54,8,9,5,0.0656,0.436822,-0.225057,0.044709,6,4,0,11,41861887.38
20.07,5,9,13.33,1.7232,0.534461,-0.099232,-0.119773,1,0,0,21,4735925.274
21.69,5,12,8.33,0.6424,0.682512,-0.039525,0.064081,2,0,0,15,44026504
21.18,4,8,17.39,0.3141,2.201078,0.00178,0.018778,5,0,0,7,3591197.6
21.2,4,9,12.5,0.4695,1.647206,1.198722,0.201457,20,0,0,18,5204167.291
21.12,4,9,16.67,1.4167,3.32618,0.161891,0.080449,8,3,1,22,5788830.003
21.84,3,9,15.79,0.4117,1.274049,0.254691,0.046369,0,0,0,5,3001356.263
23.31,2,11,15.15,2.7768,0.589803,0.110717,0.044754,18,0,0,8,5165664.588
21.28,2,8,11.11,1.0402,3.458462,0.261429,-0.165465,10,0,0,80,57671684.96
21.39,2,9,0,0.7898,4.962534,0.036094,0.033016,0,1,0,11,3544435.651
21.17,2,9,11.11,0.1768,2.787078,0.397188,-0.039578,9,1,0,17,10461670.63
21.65,2,9,26.67,0.4988,2.44111,0.24137,0.105098,4,4,0,33,8041241.508
21.77,1,9,16.67,0.6067,1.19986,0.134775,0.055785,5,1,0,25,5167378.15
20.22,3,7,13.33,1.8762,5.418673,0.13311,0.064214,6,0,0,40,6976318.971
24.88,11,14,10,0.0286,0.773805,0.282031,0.110392,9,1,0,1,7270658.497
22.22,15,9,21.05,0.019,0.927141,0.002779,0.026719,20,0,0,21,5132664.029
24.02,15,9,0,0.1478,0.616334,0.000804,0.04701,10,9,0,17,5317667.776
21.66,15,9,12.5,0.7419,0.580121,0.02741,0.080029,0,0,0,8,1941371.981
23.59,15,12,0,0.2911,1.646131,0.19131,-0.066342,6,0,1,35,62940526.29
21.87,15,10,20.83,1.7663,0.585572,0.093475,0.067918,1,0,0,0,1885439.473
23.42,15,9,5,0.0732,0.270398,0.110502,-0.013233,30,2,0,18,8166891.048
21.6,14,11,11.54,1.1401,0.228422,-0.019495,0.07956,0,0,0,1,179914.2344
21.53,13,9,15.79,0.4121,0.334943,0.238947,-0.026427,14,0,0,8,20231.06769
22.83,12,9,4.35,0.0493,1.190016,-0.188936,0.058587,11,0,2,21,2422717.41
23.8,12,11,9.52,0.4205,0.438526,0.038805,0.098064,8,0,0,4,2023285.194
21.9,8,5,15,0.5313,1.038896,0.020863,-0.031025,9,1,0,10,5530529.881
23.67,12,7,6.67,0.0056,0.627836,0.162122,0.015974,9,0,0,2,5070707.309
22.42,12,15,11.11,0.2192,1.6281,-0.237149,0.058315,12,1,0,28,4855.186017
24.23,11,9,0,0.212,0.995534,0.0919,0.124351,4,0,0,6,9405016.769
21.59,12,8,9.09,0.1172,0.740101,-0.123427,-0.025856,15,1,0,14,4003601.04
24.55,12,15,10.71,0.0078,0.795024,0.031288,0.011528,19,2,0,46,7350082.216
22.73,11,10,0,0.2007,0.991816,0.447141,0.037625,16,0,0,2,1624883.168
