 Size,ListAge,Board,Female,Balance,Liquid,AssetGrowth,Cashflow,StrategyTarget,Management,AdvocacyTrain,Technology,CEP
21.84,17,9,18.18,0.1126,0.827978,0.300858,0.16683,6,0,0,5,521216.8857
24.3,17,11,19.05,0.0622,1.257328,0.133358,0.094303,42,1,1,4,1558514.312
24.1,17,12,3.85,0.599,0.806929,-0.042688,0.139332,40,0,1,22,629516.7082
21.12,14,9,11.11,0.5208,0.736289,-0.191525,0.113425,19,1,0,1,1622770.282
21.71,9,6,13.33,0.2106,0.207985,0.069271,0.067907,5,0,0,7,2914302.78
21.71,9,6,0,0.2338,2.83607,-0.107982,0.067907,18,2,1,8,2743111.449
20.44,14,7,9.09,0.0467,2.219286,0.422521,0.147508,9,0,0,6,3196434.825
20.21,14,9,6.67,0.1703,0.733546,0.014805,0.09214,22,0,0,3,1540225.281
20.22,14,9,0,0.6319,0.667278,0.041476,0.015711,0,0,1,0,2736807.122
21.47,14,12,20,0.491,1.035238,0.183717,-0.032304,0,0,0,12,695295.5299
25.73,13,9,4.35,0.0973,0.178514,0.25398,0.054275,55,2,1,19,1612159.146
20.56,16,7,10,0.18,0.681732,-0.232208,0.124651,2,0,0,11,164769.8509
22.11,16,9,25,0.823,1.036886,0.155859,0.053454,0,0,0,16,2813422.767
21.19,15,9,11.76,0.0966,0.540517,0.047432,-0.064887,15,0,1,14,685449.3891
22.2,10,11,4.76,0.7035,0.804353,0.036626,0.045619,5,0,0,2,1182267.166
25.78,7,11,9.09,0.0735,0.110764,-0.027182,0.107043,33,1,2,5,3594456.038
20.82,6,12,10,1.0826,3.007086,0.351607,0.051457,2,0,0,1,1588801.277
25.67,3,8,5.88,1.1245,0.741466,0.054837,0.053024,17,1,0,4,2759689.724
26.07,4,15,8.33,1.782,0.341923,0.158072,0.096213,50,0,2,28,1680845.754
23.45,19,9,5.56,2.2818,0.649313,0.22549,0.135412,11,0,1,13,2595941.192
24.17,18,9,6.9,0.1635,1.057638,0.083905,0.109282,23,0,0,7,1786363.778
22.42,17,15,30,2.4073,0.861418,0.032922,0.051579,9,0,0,8,1037839.494
24.07,14,9,5.56,0.0778,0.667846,0.075366,0.120468,11,0,0,6,876633.3424
23.37,14,11,4.76,0.2915,1.009035,-0.03627,0.073585,11,1,0,14,39297762.09
24.36,15,9,9.09,0.7352,0.645423,0.258589,0.046754,3,0,0,5,2565944.434
22.62,8,9,7.69,0.0781,1.270426,-0.029706,0.027667,0,0,0,0,16119579.37
21.14,18,7,5.88,0.6377,2.117155,0.628658,-0.094566,12,0,1,18,3890693.224
22.76,18,9,11.11,0.5084,0.943388,1.071346,0.029739,14,0,0,17,3751273.523
22.59,17,11,9.68,1.4514,0.671369,0.023999,0.116529,11,0,0,5,1832302.603
24.4,18,18,17.24,0.1633,0.440902,0.126508,0.057891,2,0,0,4,1705950.643
23.47,15,9,15,0.3874,0.528409,0.286442,0.013571,5,0,0,4,1753171.27
22.82,15,9,19.23,0.2748,0.756751,-0.02788,0.063187,4,0,1,5,2020499.759
20.41,15,9,4.55,0.7295,204.742115,-0.125843,-0.121168,0,0,0,6,772536.1412
22.62,8,9,13.33,0.1145,4.478506,0.049568,0.027667,0,0,0,7,34410266.23
22.82,14,11,29.41,0.0719,2.098486,0.101464,-0.003932,6,0,0,2,1881630.903
23.02,14,9,28.57,0.0845,0.789801,0.236203,0.062606,17,0,0,8,10949.70369
22.65,14,9,23.81,0.0738,0.443202,-0.005344,0.027697,10,1,0,4,2260656.087
25.67,14,11,0,0.5388,0.604029,0.044822,0.133992,41,0,0,22,8230047.686
23.92,14,11,5,0.0452,0.562817,0.05464,0.1721,52,0,0,64,7651578.86
23.02,12,11,12.5,0.5572,0.321569,0.019476,0.062606,6,0,0,3,798342.088
22.72,14,8,11.11,0.0204,0.469979,-0.226433,0.02505,12,0,0,1,33023804.56
24.44,13,7,13.33,0.0459,0.929643,0.144617,0.037173,16,0,0,13,8269270.477
21.58,14,8,0,0.2645,1.025635,-0.025096,0.086596,0,0,0,2,1772859.633
22.87,14,9,18.75,0.1445,0.669552,0.157356,0.151242,36,0,0,43,2301728.265
21.86,7,9,4.76,0.0966,1.079791,-0.061984,0.062692,7,0,0,10,3865464.561
22.64,13,9,10,0.0535,0.737732,-0.044329,0.071647,13,0,0,4,4228039.544
23.3,13,7,5.56,0.4307,0.525235,0.167622,0.068526,22,1,0,21,4108108.564
25.36,14,8,6.67,0.2292,0.770279,-0.020226,0.044361,11,0,0,4,7915151.239
23.91,12,11,0,0.0221,0.89603,-0.060276,0.05844,1,0,0,1,7544033.728
21.75,11,12,8,0.078,1.165662,0.005156,0.036161,2,0,0,0,2322201.631
21.59,7,9,11.11,1.1331,2.425952,0.229057,-0.082337,10,1,0,9,572155.9981
20.88,7,6,35.71,0.6785,0.688149,-0.02928,-0.043967,2,1,1,10,3605870.246
21.42,5,9,11.11,1.486,2.35214,0.086857,-0.008826,37,0,0,28,5210278.238
21.38,5,11,4,0.2432,0.650727,0.091852,0.141495,14,3,0,17,14877596.02
21.51,5,9,27.78,0.2057,1.112346,0.342645,-0.008803,24,0,0,15,2412378.656
23.91,5,7,20,0.1536,0.834342,-0.122099,0.05844,0,0,0,10,8309720.365
22.26,5,9,12.5,0.2625,1.673324,0.024884,0.019382,10,0,0,22,2221727.358
21.09,5,8,7.69,1.1017,2.198525,0.098517,-0.001091,5,0,0,5,12880426.74
21.26,5,7,22.22,0.5577,2.752454,0.023199,0.031922,3,0,0,14,2605266.215
21.26,5,9,20,1.9157,0.788734,0.020655,-0.078296,4,0,0,18,5590733.759
22.92,4,7,5.56,0.06,0.940984,0.179724,0.067452,38,3,0,36,7927679.323
21.29,4,9,14.29,0.6026,1.017276,0.164686,0.013676,2,0,0,29,36419582.66
21.37,4,9,8,0.306,0.848619,0.034788,0.037204,16,0,1,11,2280313.92
21.15,4,9,6.67,0.6714,1.744453,0.341812,0.043499,45,0,5,75,4068316.677
21.52,4,7,6.67,0.8049,2.256138,0.639609,0.021289,0,0,0,25,11749942.55
20.83,4,9,6.67,1.0295,2.395227,0.387603,-0.047754,0,0,0,14,4080055.642
21.59,4,9,11.11,0.1422,0.889142,-0.093548,0.070993,32,0,0,25,35965363.94
21,4,8,20,1.2222,0.950529,0.288566,0.074053,7,0,0,24,736400.0096
20.83,4,8,17.65,0.1281,0.927279,0.099765,0.051013,3,0,0,14,2336687.945
22.66,3,9,13.33,0.731,1.209696,0.278412,0.010986,15,0,0,17,34229437.43
21.63,3,9,0,0.2697,1.365331,0.001732,-0.070029,0,0,0,22,4033645.736
21.46,3,10,11.76,0.9636,1.769945,0.28247,0.05129,0,0,0,27,6100080.459
21.09,3,9,7.14,0.4249,1.104651,0.108772,0.101625,10,0,1,13,7830047.407
22.38,3,9,5.56,2.3042,1.237719,0.092807,0.182388,9,0,1,10,2579821.399
22.78,3,9,5.26,0.3431,1.106048,0.371373,-0.041521,3,0,0,25,36160614.13
21.74,3,7,22.22,0.3563,1.505355,0.619804,0.118631,0,2,0,29,4817129.609
20.34,3,8,23.81,0.3034,2.950207,0.055662,-0.003162,18,0,0,15,8768393.579
21.57,3,9,22.22,0.4414,1.513457,0.058585,-0.085506,0,0,0,15,2454983.773
22.05,3,9,4.76,0.5258,0.624071,0.121109,0.056571,33,0,0,43,3874776.226
21.14,2,9,31.82,2.119,1.680071,0.032506,-0.057393,0,0,0,22,34806184.31
21.65,2,9,16.67,0.6615,1.580895,0.293948,-0.042583,2,0,0,5,1254914.36
20.46,2,7,8.33,0.3972,2.570854,0.100224,-0.051847,0,1,0,7,4311191.542
21.23,2,8,16.67,1.4419,1.17286,0.346836,-0.006207,0,0,0,6,4586519.549
22.62,1,5,15.38,0.0854,6.670562,0.053865,0.027667,4,0,0,4,39292211.97
21.86,1,9,26.67,0.5238,1.573821,0.423662,0.062692,1,0,0,19,4708655.026
22.18,1,9,0,0.0758,6.799962,0.077486,0.0538,0,0,0,0,8843030.629
22.62,1,11,21.43,0.21,0.923352,0.523367,0.027667,0,0,1,1,36678339.74
21.86,1,7,6.25,0.7348,17.531753,0.058943,0.062692,12,0,0,44,4481301.771
22.18,1,9,5.56,0.6386,4.393727,0.126546,0.0538,7,0,0,11,2634876.974
21.86,1,9,21.43,0.1295,15.422753,0.107902,0.062692,3,1,1,16,4846486.67
21.86,1,7,7.14,1.1596,5.974815,0.062662,0.062692,5,0,0,10,4155348.755
21.86,1,9,17.65,0.797,3.47532,0.175316,0.062692,7,3,0,18,3406467.701
21.86,1,9,7.14,0.5173,4.095158,0.270617,0.062692,18,1,0,9,5025701.383
21.86,1,9,21.05,0.3965,1.43559,0.278846,0.062692,3,0,0,17,4342566.286
21.86,1,9,16.67,0.3463,1.720823,0.282596,0.062692,3,0,2,11,639097.5089
21.86,1,7,14.29,0.6569,1.086607,0.173378,0.062692,7,0,1,5,3903917.599
21.86,1,9,23.53,0.966,2.376322,0.260689,0.062692,0,0,0,7,4045030.527
21.86,1,9,10,0.6106,10.856554,0.072684,0.062692,10,0,0,29,4372489.086
23.91,1,9,5.26,0.8306,4.964385,-0.162814,0.05844,2,0,0,6,1252532.572
23.02,1,9,17.39,0.8032,6.840145,0.070183,0.062606,16,1,0,8,1966463.929
21.86,1,8,27.78,0.2527,2.553166,0.273741,0.062692,5,0,0,23,4650108.66
21.86,1,11,5,1.4203,1.483565,0.058569,0.062692,0,1,0,29,4466037.292
22.62,8,9,25,0.466,12.700921,1.803535,0.027667,2,1,0,22,40558357.47
20.68,2,9,9.09,0.3432,16.071454,0.075462,-0.008816,2,0,0,14,44070769.31
21.86,1,9,17.65,2.5111,7.105145,0.110502,0.062692,15,2,0,19,5332364.751
21.86,1,9,16.67,0.396,12.519568,-0.002062,0.062692,5,2,0,19,589737.68
21.86,1,9,26.32,0.5468,16.923481,0.023789,0.062692,23,0,3,16,5216724.855
21.86,1,11,11.76,0.7793,2.063451,0.311827,0.062692,8,0,0,34,6074211.675
22.18,1,9,10,0.7444,9.741789,-0.055151,0.0538,10,1,0,19,7134583.773
21.86,1,9,20,0.2442,6.60485,0.10736,0.062692,17,0,0,26,4051303.878
22.18,1,9,18.75,0.4617,5.4209,0.052584,0.0538,2,0,0,8,2512073.374
22.18,1,8,16.67,1.4221,2.533203,0.072108,0.0538,6,0,0,21,2752998.619
21.86,1,8,21.43,0.5557,25.798091,-0.01065,0.062692,3,0,0,29,4368049.87
21.86,1,7,0,0.3904,3.532257,0.155536,0.062692,1,1,0,99,4386468.37
21.86,1,5,13.33,0.6246,1.584851,0.1467,0.062692,0,0,0,9,4086983.673
21.86,1,9,16.67,0.7189,2.777984,0.1842,0.062692,2,0,0,15,4118028.109
22.18,9,9,7.69,1.0011,4.124679,1.110626,0.0538,2,0,0,10,2531042.612
21.86,7,5,28.57,0.4906,8.347967,2.852346,0.062692,12,0,0,18,5149778.842
26.26,10,16,16.22,1.0358,0.364843,0.135799,0.093543,32,0,0,5,1689044.459
26.17,11,9,20.83,0.0188,0.801656,0.069584,0.056197,30,1,0,14,8288581.634
24.18,8,13,21.74,0.6933,0.749958,-0.014239,-0.027115,9,1,0,1,1715817.298
24.13,7,9,6.67,0.0227,0.36065,-0.083624,0.144527,18,1,0,27,8212302.29
25.72,6,12,4,0.7371,0.240758,0.160478,0.052656,46,0,0,7,1698833.749
22.65,14,9,0,0.6425,0.906742,0.125514,-0.019897,19,0,0,3,4308888.319
23.75,14,7,13.33,0.2091,1.330981,0.189419,0.031478,20,0,1,14,1726307
22.93,13,11,11.11,0.0383,1.726601,0.012957,-0.045966,27,1,0,16,7962988.786
20.76,13,9,11.11,0.1401,7.221895,-0.015043,0.004976,1,0,0,2,3993642.946
22.65,13,12,6.25,0.1219,3.176418,0.444641,0.587249,18,1,0,32,5810923.717
21.33,12,7,33.33,0.3741,0.73746,0.19935,0.184389,0,0,0,3,2422674.087
23.49,12,9,13.33,1.1247,0.599984,0.019747,0.081256,18,0,0,8,2773260.083
20.95,12,5,8.33,0.0921,1.277535,-0.018763,0.065163,4,0,0,5,333530.279
23.76,12,9,19.05,0.0901,2.176978,0.103002,0.084246,12,8,2,32,38364816.28
21.79,11,10,4.35,0.1208,0.744126,-0.023248,0.033447,4,1,0,9,255906.2996
22.17,11,9,5.88,0.0628,1.115668,0.037563,0.031642,18,0,0,6,4140761.069
23.14,11,9,0,0.1366,1.090399,0.371726,0.012357,4,1,0,7,8114973.8
24.26,11,9,0,0.492,0.968254,-0.02481,-0.013018,53,4,0,38,8048172.145
21.79,11,9,10,1.1096,0.825895,-0.009843,0.007192,2,0,0,11,32600.21994
21.86,7,9,20,0.056,0.572195,0.183264,0.062692,11,0,0,6,3068080.133
23.58,10,11,10.53,0.1166,1.13038,0.345808,0.155485,6,0,0,13,5056760.358
21.66,10,6,50,0.5553,2.317576,0.199986,0.163544,2,0,0,9,8267682.589
21.97,10,9,0,0.588,0.604182,-0.01349,0.052076,10,0,0,8,3924775.803
23.58,8,9,5.26,1.5207,1.237345,0.30281,-0.042691,4,1,0,7,4424357.394
21.98,10,9,13.33,1.0435,0.418578,0.106691,-0.001438,19,2,0,58,3901777.531
23.36,10,8,6.25,1.395,0.332217,0.080191,0.055307,27,0,0,17,1992416.247
22.78,11,17,6.67,0.3193,0.865282,0.224615,0.048876,4,0,0,34,8579085.335
23.31,8,9,12.9,0.2767,0.675084,0.349941,0.018217,26,6,1,33,4347312.361
23.09,9,9,0,0.4871,0.978628,0.176841,0.038465,17,0,0,20,4106007.739
21.71,9,9,10.53,0.3199,2.101074,0.050052,0.142594,2,1,0,16,4204149.566
21.86,7,9,11.11,0.29,1.388141,-0.229842,0.062692,0,0,0,2,7868362.128
21.64,9,8,0,0.569,1.940444,-0.011547,0.108819,6,0,0,13,2450512.607
20.46,9,9,6.06,0.763,0.632717,-0.153416,0.16408,1,1,1,9,2029467.905
23.26,9,9,0,1.0083,1.249981,0.057076,-0.040905,11,0,0,17,48014435.51
22.18,9,9,9.52,0.4823,1.142267,0.153538,0.0538,1,0,0,9,12033130.09
23.15,9,9,15.79,1.0072,0.587576,0.228132,0.041133,2,0,0,1,1913756.633
22.83,9,9,4.55,0.3454,1.397619,0.359176,0.086678,15,0,0,6,2186946.099
22.67,10,9,11.76,0.9126,1.251601,0.14189,0.064938,8,1,0,14,3898213.17
22.52,19,9,10.53,0.0127,0.819181,0.070222,0.126484,52,0,0,12,4110764.204
20.89,18,7,28.57,0.0636,1.907985,-0.125171,0.083681,1,0,0,4,75161.13225
21.99,18,9,20,0.0501,1.250142,0.168989,0.365565,7,0,0,5,803105.6386
24.29,18,11,16.67,0.0798,1.535953,-0.017733,0.048871,29,0,0,6,1713826.841
23.23,18,9,27.78,1.02,1.036684,0.155694,0.138356,35,0,0,18,2802688.155
21.69,18,9,0,0.1858,0.760848,0.224026,0.085366,8,0,0,11,2363932.459
24.16,18,12,6.25,0.601,0.787642,0.066945,0.085103,52,4,1,16,844249.0173
21.1,15,9,5.56,0.3315,0.741399,-0.013346,0.083384,9,1,0,2,1723387.005
21.86,7,7,12.5,0.2047,0.189815,-0.127785,0.062692,12,0,0,4,3375879.854
21.86,7,6,0,0.2585,2.231599,0.019935,0.062692,6,1,1,15,3675891.178
20.52,15,7,14.29,0.0326,1.388296,0.082961,0.104497,9,0,0,1,3908346.923
20.23,15,9,14.29,0.1493,0.894907,0.020496,0.068751,21,0,0,2,1979011.076
20.35,15,9,0,0.6047,0.822746,0.134958,0.093022,5,0,1,3,34238354.47
22.08,15,8,15.79,0.0096,0.694775,0.245405,-0.009025,2,0,0,24,672.4843195
21.96,15,12,15,0.3802,0.990582,0.640732,-0.088685,4,0,0,9,398421.1334
25.93,14,9,8,0.0776,0.272278,0.18494,0.067488,15,0,0,7,1834068.975
22.01,17,9,10,0.5448,0.418584,0.073257,0.037294,17,0,0,4,2290742.676
21.25,7,6,11.76,1.0443,1.146658,0.133222,0.126005,7,0,0,8,175000.0133
22.6,17,9,5.26,1.4133,1.1097,0.012818,0.043808,4,0,0,3,2266662.193
22.1,17,9,18.75,0.8785,0.294757,-0.008329,0.088266,0,0,0,14,3063688.845
21.01,16,9,6.67,0.1185,0.489499,-0.164754,0.1625,13,1,1,9,836942.0085
23.91,15,11,0,0.8193,0.63903,-0.182283,0.05844,10,0,0,3,629179.1505
25.79,8,11,8,0.0717,0.132692,0.005867,0.09812,7,0,0,6,3790439.719
20.99,7,12,11.11,1.0713,1.891085,0.182066,0.013966,6,0,0,2,1759648.946
22.62,8,9,18.75,0.5337,5.728054,1.220299,0.027667,2,0,0,8,36499311.8
25.78,4,9,11.76,1.1193,0.801305,0.111887,0.017618,21,0,0,13,34661907.04
26.22,5,15,8.33,1.7161,0.4442,0.15807,0.061373,20,0,0,3,1865225.871
22.18,9,11,7.41,0.9438,1.134971,0.240714,0.0538,40,0,0,27,2458070.866
23.39,20,9,10.53,2.3564,0.424369,-0.061878,0.112934,10,0,1,27,3305002.294
20.92,19,9,30,0.5512,1.394953,0.114737,-0.073844,1,0,0,5,2837058.13
24.2,19,9,8.7,0.1643,0.983918,0.02698,0.08374,15,1,0,10,1722615.227
22.43,18,14,28.12,2.384,0.881219,-0.074615,0.017726,3,0,0,4,869288.7304
24.21,15,9,5.56,0.0686,0.679528,0.147773,-0.073712,17,0,0,7,974295.5675
23.37,15,11,4.55,0.3029,0.8977,0.002192,0.105894,12,0,0,29,41845152.32
22,12,9,33.33,0.0591,1.627512,0.028776,0.140081,5,0,0,0,584874.3127
24.45,16,9,10.53,0.693,0.735718,0.090054,0.02511,8,0,0,7,3314944.553
21.88,16,11,16,0.6078,0.904426,0.013161,0.014567,10,0,0,6,512963.7988
21.33,19,7,7.14,0.1732,1.596396,0.212438,-0.018454,7,0,0,14,4751875.366
22.93,19,9,9.09,0.4478,0.944784,0.191046,0.038057,30,0,0,40,4996831.217
22.79,18,11,7.69,1.4514,0.6818,0.215965,0.259839,8,0,0,6,1867355.671
24.91,19,18,17.24,0.0789,0.459032,0.013253,0.121078,8,0,0,2,1811951.927
23.56,16,9,10.53,0.4125,0.473645,0.090325,0.096614,15,0,0,9,1714593.57
22.86,16,9,19.05,0.2623,0.530579,0.038761,0.078872,2,0,1,8,2061969.871
20.66,16,9,5.88,0.7149,4.092633,0.291857,0.044873,0,0,0,9,895497.5764
22.54,8,9,11.76,0.1145,2.652706,-0.059112,0.044709,0,0,0,9,37625943.27
22.98,15,9,38.1,0.1156,1.330707,0.174127,0.164865,10,0,0,2,1910701.674
21.92,15,9,21.43,0.1043,0.579762,-0.059822,0.047955,2,0,0,3,1593194.742
20.9,15,9,25,0.0976,0.514269,-0.063436,0.152585,21,0,0,10,13026.47964
22.67,15,9,25,0.0816,0.614166,0.026407,-0.00053,0,0,0,5,896516.7139
25.77,15,11,0,0.5388,0.504071,0.097442,0.03835,16,0,0,23,7320534.68
23.74,15,11,7.69,0.0331,0.36202,-0.158991,0.085845,65,0,0,69,6492588.961
23,13,11,12.5,0.3964,0.38889,-0.015579,0.092569,6,0,0,3,1155938.814
22.54,8,8,7.41,0.0567,0.1932,-0.555536,0.044709,7,0,0,3,34040588.58
24.37,14,7,11.76,0.0294,0.86228,-0.066563,0.021536,6,3,0,19,7148836.078
22.97,15,9,21.05,0.1328,0.656067,0.106116,0.133169,37,0,0,40,3445686.276
21.72,15,9,4.17,0.0866,1.089276,0.025019,0.012674,7,0,0,11,4747624.238
22.51,14,8,9.52,0.0773,0.562112,-0.117791,0.050102,10,0,0,2,4533060.074
23.49,14,7,5.88,0.2987,0.353121,0.208784,0.115923,12,1,1,8,5092235.321
25.34,15,8,6.25,0.23,0.614014,-0.017002,0.014108,9,0,0,5,6903734.108
23,13,7,25,0.3658,0.184454,-0.026981,0.092569,11,0,0,14,470.8244355
23.5,13,10,0,0.05,0.59271,-0.022626,0.019972,7,0,0,2,6634867.053
22,12,9,9.52,0.127,1.021912,0.28286,0.066469,1,0,0,0,1888970.545
21.82,8,9,10.53,1.1678,2.011478,0.257903,0.049712,8,1,0,11,1466505.332
21.47,6,9,11.11,1.4638,2.999153,0.052467,0.096548,36,0,0,22,7061381.201
21.48,6,11,9.09,0.2255,0.859778,0.112387,0.016657,4,6,1,21,30645095.95
21.8,6,9,25,0.1251,1.078818,0.336994,-0.074545,16,0,0,26,3308605.987
22.82,6,7,20,0.0976,0.830764,-0.196273,0.115424,14,0,0,23,7051518.748
22.5,6,8,13.64,0.2436,1.192253,0.274914,0.029274,6,0,0,24,3191776.95
21.17,6,9,13.33,1.1017,2.131636,0.083118,0.140174,6,0,0,6,9892625.453
21.34,6,7,26.67,0.5129,2.292164,0.083213,0.074701,4,0,0,2,3575445.891
20.83,6,7,20,0.7403,3.207643,0.116607,0.131854,0,0,2,5,5272740.332
22.11,9,9,18.75,1.9157,0.629556,0.00741,0.053066,4,0,0,7,4434168.405
22.89,5,7,11.11,0.0726,0.802523,-0.029788,-0.001945,27,3,1,33,6844695.766
21.44,5,9,13.33,0.4256,0.95781,0.160724,0.141127,0,0,0,20,39526052.12
21.35,5,8,11.11,0.2237,0.557141,-0.040104,0.027075,15,4,0,11,3524388.777
21.29,5,9,6.25,0.5912,1.349828,0.146248,0.139465,39,0,4,61,5346809.758
21.84,5,6,6.67,0.6815,1.452546,0.365096,0.074948,1,0,0,33,10330098.74
21.34,5,9,6.25,1.1155,3.297318,0.67462,0.278836,1,1,0,5,5128320.065
21.75,5,9,15.79,0.1106,0.897968,0.178648,0.037111,32,1,0,25,40793527.52
20.98,5,7,19.05,1.191,0.848544,-0.026308,0.04057,3,0,0,24,2375378.067
20.86,5,9,11.76,0.1281,1.12875,0.035731,0.083543,3,0,0,17,3338586.751
22.59,4,9,16.67,0.7215,0.925316,-0.072409,0.065759,6,0,0,18,39129794.4
21.71,4,9,0,0.1837,1.076753,0.084536,0.095806,5,0,0,12,5162466.417
21.43,4,7,6.25,0.9221,2.132829,-0.030034,0.17373,0,0,0,22,7611132.544
21.12,4,9,4.76,0.4245,0.916599,0.021777,0.102838,6,0,1,7,7537445.267
22.36,4,9,5.56,2.2838,1.24105,-0.021042,0.101731,4,0,1,12,3239967.629
23.04,4,9,9.52,0.3254,1.244769,0.297249,-0.098746,3,0,0,17,40656492.82
22.07,4,7,23.53,0.3543,1.629734,0.393463,0.181625,4,1,0,27,6526126.06
20.49,4,7,21.74,0.3155,1.941363,0.157442,0.014151,19,0,0,17,8275992.837
21.76,4,9,18.18,0.4315,1.29573,0.20848,0.16499,0,0,0,15,3586682.924
22.13,4,9,9.09,0.529,0.551271,0.083075,-0.003042,27,0,0,35,4695641.982
20.93,3,9,28.57,1.992,2.140156,-0.192902,0.212083,2,0,0,35,39026292.95
20.45,3,7,8.33,0.4028,2.375433,-0.004824,0.178882,0,2,0,12,5866306.054
21.29,3,7,18.75,1.3474,0.971633,0.059539,0.059976,0,0,0,16,5777155.331
21.1,2,5,16.67,0.0743,4.963521,0.037657,0.097321,2,0,0,8,44478569.28
21.36,2,9,26.67,0.5238,1.311042,0.36667,-0.057019,1,0,0,20,6185680.168
20.85,2,9,0,0.0894,4.312017,0.045543,0.01493,0,0,0,0,7279079.021
22.38,2,11,18.75,0.6801,0.647863,0.433489,0.04058,0,0,1,3,42130267.16
21.4,2,7,5.56,0.7348,6.230742,0.120805,0.093642,27,0,0,16,5930628.884
21.65,2,9,6.25,0.6253,3.97629,0.06818,0.019733,16,0,0,7,3855240.892
22.19,2,9,21.43,0.1519,1.489114,0.409803,-0.308056,0,1,0,9,5282808.655
20.99,2,7,8.33,1.1304,8.496955,0.009755,0.043836,5,0,0,10,5391147.497
20.9,2,9,18.75,0.797,2.239181,0.130926,0.014596,12,5,0,28,2625199.353
22.38,2,9,6.25,0.515,4.203087,0.031236,0.114537,14,0,0,16,5899609.059
21.69,2,9,20,0.3965,0.968185,0.191239,0.004775,2,0,0,17,5325367.5
20.95,2,8,13.33,0.1794,1.210852,0.053167,0.032366,1,2,2,11,797397.6678
21.19,2,7,11.11,0.6569,0.997874,0.180879,-0.023581,7,0,1,6,5034906.014
22.64,2,9,22.22,0.8902,1.851826,0.23898,0.083452,0,0,0,14,5095396.257
20.77,2,9,12,0.3976,8.255968,0.064865,0.171747,3,0,0,33,5261969.294
21.77,2,9,14.29,0.7712,4.752502,0.359913,0.092091,28,0,0,5,1683358.893
21.84,2,9,21.43,0.1244,1.661589,0.292116,-0.032847,0,0,0,18,5853169.471
21.57,2,11,5.26,1.4093,0.763621,0.330973,0.033611,0,0,0,31,5615710.126
22.54,1,8,20,0.4022,24.226134,-0.011856,0.044709,2,1,0,25,44086557.92
21.77,1,8,7.69,1.208,1.652138,0.967064,0.055785,8,0,0,6,2497759.154
21.77,1,6,7.14,0.6582,39.18406,0.045241,0.055785,3,1,0,17,3619705.242
22.54,1,9,12.5,0.6726,3.19961,0.114869,0.044709,2,0,0,12,39752128.97
21.77,1,9,21.05,1.8057,25.080268,0.056262,0.055785,9,0,0,14,3889393.054
21.77,1,9,0,2.3694,3.014643,0.228745,0.055785,7,1,0,16,5325530.449
21.77,1,5,6.25,1.2575,1.793823,0.157236,0.055785,1,0,0,12,5211295.145
22.11,1,9,25,1.7228,2.156242,0.253695,0.053066,15,0,0,2,3048340.103
22.11,1,9,21.43,0.7078,9.093954,0.043957,0.053066,1,0,0,17,3293929.038
22.11,1,7,23.53,1.1114,1.755828,0.030351,0.053066,5,1,0,9,13276.94066
21.77,1,9,7.14,0.4804,5.17153,0.002789,0.055785,10,1,0,28,6377553.888
21.77,1,7,30.77,1.9144,1.53996,0.186167,0.055785,17,0,0,10,4930277.535
21.77,1,9,18.18,1.1044,3.481867,-0.052331,0.055785,13,0,0,20,6759330.463
21.77,1,7,26.67,0.52,4.31599,-0.08214,0.055785,7,0,0,21,5821304.918
20.81,3,9,17.39,0.3249,8.728896,0.134287,0.066897,2,0,1,17,49483335.04
21.02,2,9,18.75,2.5111,5.714327,0.10619,0.113932,14,2,0,12,6912349.564
21.92,2,8,31.25,0.2739,1.537926,1.050074,0.152416,3,0,0,16,45438164.7
20.44,2,9,6.25,0.3931,5.593263,0.089624,-0.072005,9,1,0,16,1518027.012
20.43,2,9,18.75,0.4539,57.277848,-0.022541,0.017681,20,0,1,17,6427480.782
21.61,2,11,16.67,0.8714,1.743255,0.281261,-0.020556,10,0,0,36,8380291.296
20.69,2,9,7.14,0.6934,5.373822,0.062646,0.162459,2,0,0,9,6383445.616
22,2,9,20,0.2076,4.677158,0.080088,0.048148,19,0,0,35,5119542.722
20.75,2,9,15.38,0.4225,3.40277,0.137417,0.012841,6,0,0,14,3598552.679
20.9,2,8,14.29,1.2724,1.917323,0.134795,0.173693,7,0,0,32,3875199.382
20.51,2,8,21.43,0.5557,29.704396,0.004894,0.012441,5,0,0,32,5459692.411
20.53,2,7,0,0.4103,1.034315,0.436111,-0.002805,0,0,0,117,5478257.724
20.71,2,5,14.29,0.6241,1.535279,0.165176,-0.064139,2,0,0,10,5859083.048
21.12,2,9,21.43,0.6454,3.097436,0.05983,0.147276,0,0,0,12,5150336.528
22.11,1,9,5.88,0.98,3.748854,0.014371,0.053066,1,0,0,13,3299260.738
21.77,1,5,30.77,0.4607,3.735834,0.076013,0.055785,10,0,0,23,5709504.771
21.77,1,7,23.08,0.6402,4.455991,0.158313,0.055785,4,0,0,7,7043.627329
22.11,1,9,18.75,0.7689,1.351153,0.236353,0.053066,1,0,0,22,3548519.263
21.77,1,9,0,0.895,12.411258,0.052683,0.055785,0,1,0,22,6087297.834
21.77,1,9,7.14,0.4684,20.994796,-0.03924,0.055785,0,0,0,9,5658128.934
22.11,1,9,15,0.0797,3.213065,-0.00623,0.053066,8,0,0,28,3490516.278
21.77,1,9,16.67,0.6787,5.785284,0.061887,0.055785,0,1,0,17,6180812.496
